"","technology","costBracket","V1","unit_id","isp","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss","monthly.charge","sampleFreq","sampleWeight","weight","sampleWeight.normalized","popWeight.normalized"
"1","CABLE",40,"27",475,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112887,444822,11065,2457,843,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"2","CABLE",40,"117",735,"Time Warner Cable",2,1,-5,-4,"NY","NORTHEAST",132280,266600,30422,3135,947,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"3","CABLE",40,"210",1027,"Time Warner Cable",3,1,-5,-4,"OH","MIDWEST",132063,400303,28014,3331,834,1,1,0,39.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"4","CABLE",40,"255",1171,"Cox",1,0.384,-6,-5,"KS","MIDWEST",379950.5,400975,38478,4311,3224.5,1,1,0.103199201883572,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"5","CABLE",40,"266",1217,"Time Warner Cable",2,1,-5,-4,"OH","MIDWEST",132064,266171.5,36816,7641,898,1,1,0,14.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"6","CABLE",40,"332",5289,"Comcast",3,0.768,-7,-6,"CO","WEST",112957,445059.5,26981,1496.5,774,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"7","CABLE",40,"344",5325,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112403,444963.5,13477,3868,855,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"8","CABLE",40,"349",5337,"Comcast",3,0.768,-8,-7,"CA","WEST",112146,445001,13838.5,3427,854,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"9","CABLE",40,"545",5956,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",112275,444934,14276.5,2385.5,917,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"10","CABLE",40,"553",5985,"Comcast",3,0.768,-6,-5,"NJ","NORTHEAST",112454.5,445060,20208.5,3388.5,912,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"11","CABLE",40,"570",6037,"Time Warner Cable",2,1,-5,-4,"OH","MIDWEST",138721.5,266698,25606,2610,1057,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"12","CABLE",40,"604",6140,"Time Warner Cable",3,1,-8,-7,"CA","WEST",132063.5,400902,16448,3132,810,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"13","CABLE",40,"628",6230,"Cox",1,0.384,-6,-5,"OK","SOUTH",52817,133033,14157,2080,917,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"14","CABLE",40,"767",6650,"Time Warner Cable",2,1,-6,-5,"TX","SOUTH",142443,266613,16511,2642,879,1,1,0,14.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"15","CABLE",40,"774",6663,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",112528,445002,24272,2402,985,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"16","CABLE",40,"888",7086,"Cox",1,0.384,-7,-7,"AZ","WEST",54248.5,128384,22774.5,1801.5,845,1,1,0,29.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"17","CABLE",40,"951",7261,"Time Warner Cable",3,1,-6,-5,"WI","MIDWEST",141183,400328.5,12287,2666,887,1,1,0,39.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"18","CABLE",40,"982",7360,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",113631.5,445055,12485.5,2424,880,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"19","CABLE",40,"1045",7546,"Time Warner Cable",10,1,-8,-7,"CA","WEST",132365,399746.5,17735,4405,931,1,1,0,39.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"20","CABLE",40,"1193",7998,"Time Warner Cable",3,1,-5,-4,"NY","NORTHEAST",132453,400766,27539.5,2817,975,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"21","CABLE",40,"1223",8121,"Time Warner Cable",3,1,-8,-7,"CA","WEST",131667.5,266242.5,21421.5,3523.5,950,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"22","CABLE",40,"1265",8256,"Cox",1,0.384,-8,-7,"CA","WEST",55240.5,128208.5,27991,1815,1090,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"23","CABLE",40,"1398",8747,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",113529.5,444968,11347.5,2489,760,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"24","CABLE",40,"1611",9479,"Comcast",3,0.768,-5,-4,"GA","SOUTH",113292,445032,14718,2306,814,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"25","CABLE",40,"1615",9498,"Comcast",3,0.768,-6,-5,"MA","NORTHEAST",113535,438884.5,33237,1786,947,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"26","CABLE",40,"1728",9938,"Time Warner Cable",2,1,-5,-4,"KY","SOUTH",132642,267172.5,32322.5,2721,841,1,1,0,14.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"27","CABLE",40,"1865",10390,"Comcast",3,0.768,-5,-4,"MD","SOUTH",122510,445032,14808,2149,901,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"28","CABLE",40,"1882",10464,"Time Warner Cable",2,1,-5,-4,"NC","SOUTH",132070,266640,33169,3278,900,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"29","CABLE",40,"1905",10545,"Time Warner Cable",1,1,-5,-4,"NY","NORTHEAST",132371.5,132469.5,28420,2817,949,1,1,0,37.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"30","CABLE",40,"1921",10593,"Time Warner Cable",3,1,-8,-7,"CA","WEST",134322,266631.5,16075.5,1857,803,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"31","CABLE",40,"2016",10874,"Comcast",3,0.768,-8,-7,"CA","WEST",113032,444997,15232,3396,890.5,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"32","CABLE",40,"2081",11102,"Time Warner Cable",2,1,-5,-4,"OH","MIDWEST",140459,263271,24423,2363,1040,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"33","CABLE",40,"2134",11276,"Time Warner Cable",1,1,-5,-4,"NC","SOUTH",132137,132413.5,29414.5,3002,910,1,1,0,37.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"34","CABLE",40,"2171",11382,"Comcast",3,0.768,-5,-4,"GA","SOUTH",113490,445007,21630,3768,797,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"35","CABLE",40,"2238",11603,"Time Warner Cable",2,1,-6,-5,"TX","SOUTH",132093,400840,14502.5,2962,906,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"36","CABLE",40,"2244",11621,"Time Warner Cable",3,1,-5,-4,"NY","NORTHEAST",132255,395841,11991,2150.5,827,1,1,0,37.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"37","CABLE",40,"2270",11735,"Comcast",3,0.768,-6,-5,"TN","SOUTH",112193.5,439207.5,29739.5,1706,959,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"38","CABLE",40,"2281",11898,"Time Warner Cable",3,1,-8,-7,"CA","WEST",140967,400879,14573,2556,1015,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"39","CABLE",40,"2391",12268,"Time Warner Cable",3,1,-8,-7,"CA","WEST",132881.5,401453,17904,3141,794,1,1,0,14.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"40","CABLE",40,"2419",12389,"Time Warner Cable",2,1,-5,-4,"OH","MIDWEST",91094.5,298009.5,28831.5,1860.5,3250,1,0.998,0.30060120240481,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"41","CABLE",40,"2451",12503,"Time Warner Cable",3,1,-6,-5,"WI","MIDWEST",141063.5,400772.5,11214,2543,938,1,1,0,39.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"42","CABLE",40,"2453",12510,"Time Warner Cable",2,1,-5,-4,"NC","SOUTH",132355,266633,27170,3752,923,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"43","CABLE",40,"2485",12623,"Comcast",3,0.768,-8,-7,"CA","WEST",112033.5,444934.5,15013,3029.5,916,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"44","CABLE",40,"2541",12875,"Time Warner Cable",3,1,-8,-7,"CA","WEST",140854.5,400840,16846.5,3087,955.5,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"45","CABLE",40,"2566",13013,"Time Warner Cable",3,1,-8,-7,"CA","WEST",132449.5,400718,18655,3753,892,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"46","CABLE",40,"2587",13084,"Time Warner Cable",2,1,-5,-4,"NC","SOUTH",131545,266452.5,28694,3066,891,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"47","CABLE",40,"2592",13093,"Cox",1,0.384,-7,-7,"AZ","WEST",52743.5,128641,22814,2041,895,1,1,0,29.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"48","CABLE",40,"2654",13292,"Time Warner Cable",2,1,-5,-4,"OH","MIDWEST",134279,264277.5,29559,3086,841,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"49","CABLE",40,"2734",13570,"Time Warner Cable",2,1,-5,-4,"OH","MIDWEST",140601,263316.5,25199,2325,1082,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"50","CABLE",40,"2753",13629,"Cox",1,0.384,-6,-5,"KS","MIDWEST",53880,133513,28564,2343.5,837,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"51","CABLE",40,"2806",14735,"Comcast",3,0.768,-5,-4,"MD","SOUTH",112313.5,445042,14037.5,3435.5,886,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"52","CABLE",40,"3004",26834,"Time Warner Cable",3,1,-5,-4,"NY","NORTHEAST",132636,400910.5,30268,3408,425,1,1,0.0527426747212371,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"53","CABLE",40,"3217",27492,"Mediacom",3,0.512,-6,-5,"IA","MIDWEST",130524,594449.5,32662,5231,347,1,1,0,29.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"54","CABLE",40,"3542",28928,"Mediacom",3,0.512,-6,-5,"IA","MIDWEST",121814,610298.5,17166,1675,443,1,1,0,29.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"55","CABLE",40,"3673",32436,"Comcast",3,0.768,-5,-4,"MA","NORTHEAST",113430.5,439252.5,16705,2572,935,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"56","CABLE",40,"3712",32648,"Time Warner Cable",2,1,-5,-4,"NC","SOUTH",128280,263149,27403,2098,311,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"57","CABLE",40,"3802",210420,"Cox",1,0.384,-6,-5,"OK","SOUTH",52562,133215,13489,1339,457,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"58","CABLE",40,"3922",214386,"Time Warner Cable",3,1,-5,-4,"NY","NORTHEAST",133240,400949,37106,2189,320,1,1,0,6.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"59","CABLE",40,"3958",214558,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",113040,445186,9611.5,795,156,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"60","CABLE",40,"4319",241853,"Time Warner Cable",3,1,-6,-5,"WI","MIDWEST",129933,401151,14021,825,181,1,1,0,39.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"61","CABLE",40,"4849",614988,"Comcast",3,0.768,-7,-6,"CO","WEST",111291.5,445399,30003,2401.5,154,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"62","CABLE",40,"4851",614992,"Comcast",3,0.768,-6,-5,"TN","SOUTH",110625.5,443896,21982,882.5,156,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"63","CABLE",40,"4852",615000,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",112944,445183.5,27833,3181,439,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"64","CABLE",40,"4855",615008,"Comcast",3,0.768,-5,-4,"NJ","NORTHEAST",113037,445344,17247,1848,335,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"65","CABLE",40,"4858",615016,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112654,445040.5,11845,2158.5,229,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"66","CABLE",40,"4860",615020,"Comcast",3,0.768,-8,-7,"CA","WEST",110047,434970.5,13870.5,1508.5,311.5,1,1,0.104375378847498,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"67","CABLE",40,"4861",615022,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",118262.5,443658.5,25154,2093,528,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"68","CABLE",40,"4862",615024,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",111990,444340.5,11541,2145,375,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"69","CABLE",40,"4866",615034,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",110530,436273.5,29099.5,2930.5,380.5,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"70","CABLE",40,"4869",615042,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",111785,439609,21983,1571,151,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"71","CABLE",40,"4871",615048,"Comcast",3,0.768,-5,-4,"NH","NORTHEAST",110240,435991,18576,1701,346,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"72","CABLE",40,"4872",615050,"Comcast",3,0.768,-7,-6,"UT","WEST",111978,445304,39277,1170,184,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"73","CABLE",40,"4873",615052,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",120907,443735,26097,2417,300,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"74","CABLE",40,"4875",615058,"Comcast",3,0.768,-8,-7,"CA","WEST",112798,445210,12034,941,157,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"75","CABLE",40,"4876",615062,"Comcast",3,0.768,-5,-4,"GA","SOUTH",111843,445041,21172,799,170,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"76","CABLE",40,"4880",615072,"Comcast",3,0.768,-6,-5,"TN","SOUTH",110375.5,443654.5,22613,2391,423,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"77","CABLE",40,"4881",615074,"Comcast",3,0.768,-5,-4,"GA","SOUTH",112422,445306,23157,1706.5,312,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"78","CABLE",40,"4882",615082,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",93550,445344,15227,858,210,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"79","CABLE",40,"4884",615088,"Comcast",3,0.768,-5,-4,"TX","SOUTH",108696,427446,37959,1209,147,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"80","CABLE",40,"4885",615090,"Comcast",3,0.768,-5,-4,"MA","NORTHEAST",111109,438013,16316.5,2055,384,1,1,0.0508646998982706,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"81","CABLE",40,"4886",615092,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",119604,445401,29743.5,2870.5,407,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"82","CABLE",40,"4892",615104,"Comcast",3,0.768,-6,-5,"TN","SOUTH",110627,439754,23602.5,2057,342.5,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"83","CABLE",40,"4893",615106,"Comcast",3,0.768,-5,-4,"NH","NORTHEAST",105385,431355,24950.5,1828.5,696,1,1,0.0609756097560976,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"84","CABLE",40,"4894",615108,"Comcast",3,0.768,-5,-4,"MA","NORTHEAST",112292,439514,17883,1376,379,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"85","CABLE",40,"4896",615112,"Comcast",3,0.768,-6,-5,"TN","SOUTH",113349,438764.5,23871.5,1826.5,687.5,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"86","CABLE",40,"4897",615114,"Comcast",3,0.768,-8,-7,"CA","WEST",107151,427011,15078.5,1402.5,279,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"87","CABLE",40,"4920",615196,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",111785,438450,21393,1538,284,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"88","CABLE",40,"4924",615212,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112654,445345,13620.5,1577,354,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"89","CABLE",40,"4925",615214,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112411,445257,11246.5,721,183,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"90","CABLE",40,"4927",615218,"Comcast",3,0.768,-7,-6,"CO","WEST",112220,445305,29310,1385,183,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"91","CABLE",40,"4934",615238,"Comcast",3,0.768,-5,-4,"NJ","NORTHEAST",110260,427390.5,14395.5,2254,323,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"92","CABLE",40,"4936",615242,"Comcast",3,0.768,-6,-5,"TX","SOUTH",110954,417889,17574,2451,219,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"93","CABLE",40,"4947",615270,"Comcast",3,0.768,-8,-7,"CA","WEST",107875,427390,12372,791,167.5,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"94","CABLE",40,"4948",615272,"Comcast",3,0.768,-8,-7,"CA","WEST",111833,445354,18697,1527,336,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"95","CABLE",40,"4989",615380,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112437,445288,11927,2360,185,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"96","CABLE",40,"4990",615382,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",110733,445186,11550,2079,297,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"97","CABLE",40,"4992",615386,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",111380,445229,11439,1207,199,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"98","CABLE",40,"4993",615388,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",111442.5,439514,19254,1177,140,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"99","CABLE",40,"4994",615390,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",110511,437873,19105,1115,142,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"100","CABLE",40,"4996",615394,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",113339.5,445400,27294,2807,364,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"101","CABLE",40,"4998",615398,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",112571.5,445306,27110,1453,141,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"102","CABLE",40,"5000",615402,"Comcast",3,0.768,-5,-4,"PA","NORTHEAST",111490.5,445305,14704,1364,175,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"103","CABLE",40,"5006",615422,"Comcast",3,0.768,-5,-4,"GA","SOUTH",111206,444389,20647,970,166,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"104","CABLE",40,"5011",615438,"Comcast",3,0.768,-5,-4,"GA","SOUTH",112429,443447,22182,1454,464,1,1,0.0541566115940023,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"105","CABLE",40,"5021",615476,"Comcast",3,0.768,-6,-5,"TN","SOUTH",111052.5,437970,27391,2582,386,1,1,0.105596620908131,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"106","CABLE",40,"5030",615510,"Comcast",3,0.768,-5,-4,"MA","NORTHEAST",110771,438017,16947,2706,266,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"107","CABLE",40,"5031",615512,"Comcast",3,0.768,-5,-4,"MA","NORTHEAST",112941,439597.5,17790,1454,293,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"108","CABLE",40,"5032",615514,"Comcast",3,0.768,-5,-4,"MA","NORTHEAST",111060,413353.5,18812,1351,429,1,1,0.0547795165718915,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"109","CABLE",40,"5038",615562,"Comcast",3,0.768,-8,-7,"CA","WEST",111220,427544,15119,1892.5,316,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"110","CABLE",40,"5052",619810,"Comcast",3,0.768,-5,-4,"GA","SOUTH",111901,445306,21963,937,187.5,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"111","CABLE",40,"5081",620670,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",131075.5,445015,22331,1715,270,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"112","CABLE",40,"5106",621674,"Comcast",3,0.768,-6,-5,"IL","MIDWEST",112652,444873,13528,2448,286,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"113","CABLE",40,"510",5840,"Comcast",3,0.768,-6,-5,"IN","MIDWEST",112212,445094,24466,3282,922,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"114","CABLE",40,"832",6813,"Comcast",3,0.768,-5,-4,"MI","MIDWEST",112491,445044,19042.5,1471,790,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"115","CABLE",40,"877",7060,"Time Warner Cable",3,1,-10,-10,"HI","WEST",131349,400564.5,66014,3699,926,1,1,0,9.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"116","CABLE",40,"1494",9063,"Comcast",3,0.768,-5,-4,"WV","SOUTH",112259,439023.5,16270,1878,847,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"117","CABLE",40,"1690",9746,"Comcast",3,0.768,-5,-4,"FL","SOUTH",112676,445060,35601,2745,944,1,1,0.0546149645002731,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"118","CABLE",40,"1973",10756,"Comcast",3,0.768,-5,-4,"FL","SOUTH",111972.5,445020,51788,2950,908,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"119","CABLE",40,"1988",10802,"Comcast",3,0.768,-8,-7,"OR","WEST",111873,439251.5,24080,2463,789,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"120","CABLE",40,"2015",10873,"Time Warner Cable",3,1,-6,-5,"AR","SOUTH",132160,400823,15440,4078,922,1,1,0,14.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"121","CABLE",40,"2036",10966,"Comcast",3,0.768,-8,-7,"WA","WEST",112202.5,439221,26571,1803,811,1,1,0,39.95,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"122","CABLE",40,"2048",11015,"Time Warner Cable",5,1,-5,-4,"OH","MIDWEST",132468.5,132437.5,19430.5,2562,804,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"123","CABLE",40,"2392",12271,"Time Warner Cable",5,1,-5,-4,"NC","SOUTH",69156,535017,32676,2677,1048,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"124","CABLE",40,"2396",12302,"Time Warner Cable",5,1,-5,-4,"OH","MIDWEST",132556.5,785045.5,29434.5,3418,985,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
"125","CABLE",40,"2413",12374,"Time Warner Cable",5,1,-8,-7,"CA","WEST",132255,400925,19530,2866,907,1,1,0,32.99,179,2.20520504772667e-05,7.99898727835204,0.0346295221512865,0.277001107143551
