,Percent Loss,unit_id,jitter_up,jitter_down,Speed_up,Speed_down,Latency
3812,0.090289882172,13633.0,3885.98873239,1043.62441315,1333726.52218,3521420.14059,45767.8769953
3813,0.0328743231927,13639.0,2400.86014493,1053.15652174,86081.0871648,1283419.26496,62133.3043478
3814,0.14458273979,13643.0,1706.11607143,826.924107143,659210.94511,6521061.30853,47251.3943452
3815,0.0825558773371,13645.0,5337.39434524,4705.91666667,29142.7146341,184957.626866,49768.2254464
3816,0.0388293756324,215268.0,775.364251862,560.774542993,7894069.98694,6035145.92973,8736.99255247
3817,0.0148358984785,13682.0,4234.87310924,960.437815126,402676.383616,1944265.45424,31075.0378151
3818,0.169682756747,13689.0,3441.25034106,821.120736698,527566.131793,8033577.15395,22188.207367
3819,0.0323191316829,444650.0,2569.76498638,880.15599455,738307.36246,3674592.58604,12753.0708447
3820,0.0351484846852,13698.0,4402.84799383,839.775462963,531544.331276,12617131.8369,27941.1296296
3821,0.0597780057548,13700.0,1357.67969822,1982.96021948,4853090.60557,6931022.44789,8423.34224966
3822,0.0279446942352,13703.0,2816.25153794,925.732057416,1488573.40312,10964914.8751,13541.2488038
3823,0.0271469652141,29591.0,3424.20360111,626.605955679,84651.0407303,715321.078729,46557.8227147
3824,0.10381721028,13714.0,31649.2620027,18770.776406,237585.858586,2198997.22338,598487.548697
3825,0.0529996896322,13715.0,1607.41546763,3990.52877698,75281.6979167,367178.497669,69110.3920863
3826,0.13755110526,13718.0,1740.83673469,821.176020408,1284859.26667,12262335.0474,37931.7040816
3827,0.26497229341,13719.0,1813.90655738,941.468852459,479986.18172,7024495.29437,19879.1983607
3828,0.0673049382777,13720.0,1853.37702703,862.85,1307144.95565,12806072.3535,24694.7662162
3829,0.197812593515,13723.0,1558.41501416,2446.50070822,79056.8234183,330858.157696,49694.6239377
3830,1.25994134388,13728.0,1968.84774839,1108.50964975,423723.801932,3628170.75571,38110.4424589
3831,0.0380970872644,13738.0,1325.1401138,1015.55049787,238152.810924,4320285.52629,20506.0789474
3832,0.0219356669601,13740.0,3738.99170124,995.86791148,279210.359504,2511743.58698,32623.0864454
3833,0.17449472374,13742.0,2029.63060686,2487.5532102,63418.2091954,314869.828161,29297.23219
3834,0.0545668958738,13744.0,3958.07643759,2595.70476858,132295.84233,1856640.69663,37116.914446
3835,0.129689706211,13746.0,2049.07100592,781.195266272,692879.223507,4225849.06765,33317.2455621
3836,0.269488303529,13748.0,4241.09581749,1226.04638783,131691.257257,1923378.56287,34130.7634981
3837,0.0208276167586,13752.0,1579.32246879,1135.06518724,1187051.35826,2408452.4512,17173.2926491
3838,0.123126096604,210362.0,4395.35193133,361.912732475,133043.593012,2007622.31814,13173.2389127
3839,0.382816100096,636350.0,1127.3591954,891.583333333,85909.3078078,689808.068862,29231.0416667
3840,0.0489955903969,636352.0,444.2,3220.725,170156.833333,947413.666667,39876.325
3841,0.634803256608,636354.0,1018.71060172,508.594555874,48922.9952107,623178.652381,30993.8366762
3842,0.0248816738178,636356.0,182.913043478,89.4898550725,11768697.0572,10693761.4306,8870.54637681
3843,0.0116584699442,13765.0,2282.37548487,929.841737781,1484556.20833,13247364.7291,21703.996121
3844,0.112064893392,636358.0,720.079022989,3299.28017241,88770.2806513,197086.309659,78396.9798851
3845,0.00742023912294,210378.0,3343.07986348,3874.3105802,127422.583106,2005530.95574,37198.6723549
3846,0.332320508612,636364.0,734.866477273,2374.82102273,80734.8787879,159290.015066,63202.7911932
3847,0.0714120281016,636366.0,2132.85511364,955.235795455,90984.4303202,2025854.74294,58952.7159091
3848,0.00373784266673,636368.0,965.402723735,725.027237354,233910.865942,2819802.41727,31180.385214
3849,0.257355498365,636372.0,2045.27272727,358.606060606,1308050.28431,10517025.7353,14344.1060606
3850,0.0815646359344,636376.0,2105.88700565,445.103107345,654363.265537,6978033.50753,22176.2980226
3851,0.0396689586509,636378.0,1395.68057554,5733.11942446,52395.2662835,304818.312016,68596.428777
3852,0.215222870441,636380.0,826.856643357,97.9125874126,596844.737613,3561151.01361,14487.2937063
3853,0.0427001937695,636382.0,3232.13207547,762.002695418,1126060.82065,6342914.22279,10820.8733154
3854,0.0151474795204,636384.0,722.230375427,715.59556314,586674.315728,3584615.74704,31987.8293515
3855,0.101129276926,636386.0,1363.88276836,685.68220339,163801.684659,2684748.00379,38851.4392655
3856,0.0370573878375,636388.0,3937.72600619,569.698142415,92756.1048218,1570439.48965,45441.8359133
3857,0.050196774384,210406.0,362.198191933,328.364394993,234953.098901,1895549.60806,21775.2253129
3858,0.346852487598,210416.0,15932.8455696,4344.72911392,17749.2402778,56845.1120944,130454.531646
3859,0.075081102233,210418.0,84067.882485,5045.46182635,19545.2366566,165912.925388,227492.831587
3860,0.129193266825,210420.0,2139.04010877,15986.8647179,52100.1522132,125285.96621,47463.3494222
3861,0.0694438099067,210430.0,2734.43595041,531.16322314,271729.221455,2708359.34757,12210.3471074
3862,0.0473700040719,210432.0,257.40819209,782.789548023,235001.102637,1839939.89925,36902.6581921
3863,0.0560233320701,210434.0,6945.05555556,917.065527066,610787.637143,6086677.65524,23172.8233618
3864,0.116556684862,210436.0,786.894736842,4859.68282548,91366.4046296,132219.975724,72620.0740997
3865,0.130900885596,210438.0,1313.71132376,11733.4704944,86064.2078189,82690.5474684,98385.0015949
3866,0.0259476127602,210440.0,327.479461756,319.47733711,591842.067708,5140386.17472,44190.4766289
3867,0.0531294864847,210444.0,1108.76115305,2527.17089911,92370.6124885,521555.242883,66143.4145504
3868,0.0215572541469,210448.0,2646.11166786,1680.25053686,130938.282957,1978622.63146,19147.3063708
3869,0.0862985947631,210450.0,1079.38440111,1003.51044568,229266.316156,1816945.67452,28008.4275766
3870,0.0258194901858,243220.0,2375.25873656,1273.86021505,737522.272849,3526496.95923,16355.0887097
3871,0.0517793814301,210454.0,334.429724277,193.605245461,21090484.7343,18994226.4462,5993.27908541
3872,0.049492948511,243226.0,17448.2231293,1901.92585034,610240.477416,5382159.01486,41316.4843537
3873,0.0320428458625,210462.0,1257.3635634,1895.68699839,3199475.46417,3120846.15062,16003.9863563
3874,0.0236176540327,243232.0,2634.82525597,1180.69283276,89142.7777778,1380180.27431,41719.4348123
3875,0.101450833631,210466.0,9012.23220705,2466.10208483,730099.554598,3450476.68828,30677.418404
3876,0.0750935446409,243236.0,669.292901447,696.898001378,181685.489322,939894.975138,42307.8607857
3877,0.0460470927606,243240.0,1224.02419355,514.252016129,137498.231183,1590672.10288,60726.3427419
3878,0.0492103719929,243246.0,6271.84395425,1571.95506536,3322261.03377,3177595.12364,24851.3586601
3879,0.349347122972,243248.0,4130.82477755,337.110198494,1239640.29374,6983491.48676,22470.6105407
3880,0.348814836423,243250.0,780.422786548,2318.85586822,678851.295186,1864006.52083,19691.0102951
3881,0.550301249166,243296.0,3465.72203157,2103.22031572,3769782.47963,3074100.51847,23883.1942347
3882,0.153453031968,243298.0,2070.19408121,354.494838266,135486.866387,2004810.67172,36227.8341363
3883,0.0512470258423,243300.0,1838.21626016,316.718699187,1491595.22078,7442630.77193,23275.7772358
3884,0.0614041772426,29657.0,807.947319778,241.843807763,684429.350782,3434342.86182,31750.3900185
3885,0.0092186822788,248130.0,1473.68126521,202.795620438,1490961.2519,13333933.8366,16752.459043
3886,0.0367235256283,608582.0,2037.84768212,485.760264901,4831750.33781,7650290.37766,12432.0728477
3887,0.00885748492832,210920.0,1316.2815331,332.004878049,93879.4689815,1287140.58821,41959.9351916
3888,0.231960931938,14418.0,3486.61036921,1043.15396701,144607.13142,727509.421053,35798.2977219
3889,0.0510428778601,14419.0,4367.40370117,1014.61617546,717968.626468,3608846.48098,40090.0027416
3890,3.17654803844,14424.0,21824.4171598,21402.8915187,88161.5696721,117856.978597,80860.1686391
3891,0.0884058765274,14427.0,1853.7986014,984.522377622,63166.7947658,745957.32966,41166.5783217
3892,0.0403372527004,14435.0,2529.91093117,1623.37044534,81894.9901434,483602.859319,20417.3481781
3893,0.0216057325375,12485.0,2152.18764302,991.320366133,773861.131818,3777995.55952,10334.1395881
3894,0.0597516081927,473286.0,1448.55839668,225.601243953,2611328.6832,13604304.4586,29348.5044921
3895,0.0152913292282,211210.0,3255.82862903,613.069892473,696556.660842,4122486.07885,30527.2600806
3896,0.0620867408883,211214.0,697.52422611,1125.01884253,106863.496396,1669491.34142,28326.9084791
3897,0.166230091625,211218.0,1952.75255624,730.72801636,265150.577928,2581105.6105,24967.8861622
3898,0.0820946841129,211222.0,1891.92691257,330.057377049,113395.491713,1748302.58786,20743.5061475
3899,0.13271246141,211224.0,4547.43396226,505.942048518,688446.25991,6799683.10479,30748.6556604
3900,0.0706874257857,211226.0,2342.87601626,289.480352304,697940.406306,7001094.41576,23116.3089431
3901,0.200686449756,211230.0,3038.61263736,894.251373626,689821.229109,6669979.53627,32510.551511
3902,0.166050668371,211232.0,2355.31002017,380.352387357,1484624.90457,7406483.8629,19008.9448554
3903,0.142920677964,211234.0,7195.61885522,476.55959596,80026.1154537,823109.323899,40477.4787879
3904,0.193622874369,211236.0,10140.1568998,1505.08506616,76008.0490566,1320159.85795,46860.7268431
3905,0.218350679767,211244.0,2486.43208092,442.654624277,1259461.64826,3699067.89884,40005.6849711
3906,0.033162587682,211246.0,3378.55670816,983.597510373,645855.852617,5314268.50829,30810.2780083
3907,0.103117715807,211248.0,3498.12758621,254.563448276,713503.868687,6840580.36035,29562.96
3908,0.0156792666399,14645.0,1544.14607558,801.718023256,741737.809384,3665733.2464,18723.5043605
3909,0.0,14650.0,5152.65,909.95,139515.7,2012160.63333,24885.45
3910,0.0847443569805,14653.0,2258.528223,1942.82926829,82785.1433892,262209.953499,30786.9567944
3911,0.0621323231463,14654.0,2040.03574702,1265.15673694,231906.80525,1970193.02788,32662.4262145
3912,0.0451581424522,14655.0,1687.85403509,3493.00842105,84332.4663242,340051.850182,39090.5536842
3913,0.0376697050078,14656.0,2355.89925119,1029.88699796,739891.975138,3600369.73744,23135.90742
3914,0.019135032224,538946.0,945.294358974,150.907692308,2990153.84088,15365092.6612,25812.0574359
3915,0.114790382194,14660.0,3610.82815534,963.50776699,248802.813763,2904916.36803,25202.7796117
3916,0.110417537997,14661.0,2853.64054514,1035.97785349,139353.232143,1979587.84483,17805.3296422
3917,0.0255411696566,14662.0,1552.23586041,786.790613718,741074.154412,7402793.17624,12462.4777377
3918,0.0381525967611,14663.0,2532.46635731,844.518174787,736924.563077,3651912.68051,21180.4470224
3919,0.0242431533928,14666.0,1636.22337483,1014.76141079,92784.0303867,753617.6,46761.7586445
3920,0.0639852699423,14669.0,1688.9004491,1055.75149701,272543.160606,3247670.21507,26593.1654192
3921,0.0421064743649,14672.0,1620.17400135,819.145565335,742651.572523,3717908.20495,26440.5084631
3922,0.0206822331344,14675.0,1959.6076555,931.5898838,95394.7652134,1238498.89447,44256.2679426
3923,0.0103877353373,14677.0,1598.58835616,1817.71438356,6690607.2031,7239635.46311,11424.1287671
3924,0.0318399940584,14679.0,2342.09727891,1108.92176871,9058125.06449,10364374.6526,14340.2292517
3925,0.0190043510604,14684.0,1935.10172027,2080.9394166,1902079.93404,3029829.70532,22563.9379207
3926,0.0964906331142,14687.0,1938.85747126,1134.5348659,629811.651697,2275864.17892,11006.3501916
3927,1.12913025813,14689.0,2255.1866171,828.632713755,7720015.34034,7104915.90329,10014.6200743
3928,0.145099997036,14691.0,2938.12624822,977.094151213,286170.442356,4230989.87368,27928.510699
3929,0.0382232759284,14693.0,4240.40313112,863.127201566,249992.082682,2375824.89619,27363.6976517
3930,0.0581042865511,14696.0,2938.30945758,932.126564673,519187.773611,7892296.59099,26561.5125174
3931,0.0419149839661,14697.0,2719.70745098,869.090980392,2981313.68239,16405379.5674,16133.7945098
3932,0.0206909784829,14698.0,1975.92657005,1166.14009662,142703.816092,1935647.49106,14647.9429952
